what,kind,bundleId,bundleVersion,description,time
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1293039505964
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293039509733
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1293039509931
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293039510301
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1293039510531
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293039511417
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1293039511649
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293039512070
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1293039512268
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293039512942
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1293039513156
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293039513759
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1293039513996
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293039525950
activated,editor,com.instantiations.designer.core.ui,,"com.instantiations.designer.core.guiEditor",1293039526155
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1293039555845
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1293039555979
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1293039577403
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1293039582162
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1293039583318
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293039597166
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1293039603886
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293039606460
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1293039607183
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293039607682
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1293039608314
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293039609878
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1293039611494
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293039613036
