what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292945939597
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1292945955035
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292945960588
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946005791
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292946032256
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292946043324
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292946094983
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1292946100896
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1292946101307
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1292946101808
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1292946101840
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1292946101869
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1292946101902
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1292946102091
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1292946102260
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292946113124
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292946152377
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292946179558
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292946180737
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946245794
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946290528
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292946294895
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946325535
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946332036
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1292946342181
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946343768
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946355312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1292946370143
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946381103
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946382495
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946459595
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946547080
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1292946562317
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946563014
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946563925
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1292946573703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946578654
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946681249
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1292946693093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946694453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946695350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946695891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292946746716
