what,kind,bundleId,bundleVersion,description,time
activated,editor,com.instantiations.designer.core.ui,,"com.instantiations.designer.core.guiEditor",1292850714183
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292850738465
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292850739639
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292850740842
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292850744476
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292850745562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292850747571
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292850756358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292850832553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292850869103
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292850877133
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292850910907
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292850976000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292850983408
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292850986127
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292850987883
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292850990729
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292850999824
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292851005018
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851029359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851083317
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851085618
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851086054
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292851089759
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851095375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851121931
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292851122905
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851146204
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851155037
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292851156280
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851160476
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851172155
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292851176135
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851783797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851848077
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851848946
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851857416
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292851860467
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292852218285
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1292852230734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1292852231292
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292852231326
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292852830665
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292852861303
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292852862541
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292852862842
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292852865560
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1292852868815
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292852874914
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292852889309
opened,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1292852889765
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1292852889881
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292852897009
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292852907385
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292852917891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292852984148
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292852986474
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853000110
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853014258
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292853017355
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292853090198
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292853098218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292853100192
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292853108412
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292853140430
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853172457
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1292853184120
started,bundle,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui",1292853184182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853184190
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292853184775
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853190840
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853213058
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292853232678
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292853233756
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292853234949
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1292853273403
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853274319
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853276111
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853276944
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853331363
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1292853349572
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1292853349813
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1292853356270
activated,editor,com.instantiations.designer.core.ui,,"com.instantiations.designer.core.guiEditor",1292853356471
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1292853357275
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1292853357480
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1292853357926
activated,editor,com.instantiations.designer.core.ui,,"com.instantiations.designer.core.guiEditor",1292853358137
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292853372265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292853384725
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853406303
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853407849
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853408248
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853454553
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1292853457935
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1292853477308
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1292853479026
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1292853485738
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1292853487437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853492767
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292853494165
